Gasday,MarginalPriceSystemBuy,MarginalPriceSystemSell,NegativeEnergyImbalancePrice,PositiveEnergyImbalancePrice,Unit,VTPDailyAveragePrice,VTPDailyAveragePriceSmallAdjMinus,VTPDailyAveragePriceSmallAdjPlus
2024-08-14,39.3000,38.7000,39.4680,37.9200,EUR/MWh,38.6940,37.920120,39.467880
2024-08-15,38.3500,,39.0540,37.5220,EUR/MWh,38.2880,37.522240,39.053760
2024-08-16,,,39.3370,37.7950,EUR/MWh,38.5660,37.794680,39.337320
2024-08-17,,,39.3540,37.8100,EUR/MWh,38.5820,37.810360,39.353640
2024-08-18,,,39.3610,37.8170,EUR/MWh,38.5890,37.817220,39.360780
2024-08-19,,,39.5380,37.9880,EUR/MWh,38.7630,37.987740,39.538260
2024-08-20,38.4000,,39.8520,38.2900,EUR/MWh,39.0710,38.289580,39.852420
2024-08-21,,,38.5060,36.9960,EUR/MWh,37.7510,36.995980,38.506020
2024-08-22,,,37.4370,35.9690,EUR/MWh,36.7030,35.968940,37.437060
2024-08-23,,,36.7460,35.3050,EUR/MWh,36.0250,35.304500,36.745500
2024-08-24,,,36.9310,35.4830,EUR/MWh,36.2070,35.482860,36.931140
2024-08-25,,35.3500,36.8900,35.3500,EUR/MWh,36.1670,35.443660,36.890340
2024-08-26,37.9000,36.2000,37.9000,35.6910,EUR/MWh,36.4190,35.690620,37.147380
2024-08-27,38.1500,37.0000,38.1500,35.9400,EUR/MWh,36.6730,35.939540,37.406460
2024-08-28,,38.0000,39.0480,37.5160,EUR/MWh,38.2820,37.516360,39.047640
2024-08-29,39.0000,,39.5040,37.9540,EUR/MWh,38.7290,37.954420,39.503580
2024-08-30,,38.3000,39.2340,37.6960,EUR/MWh,38.4650,37.695700,39.234300
2024-08-31,39.4500,37.0000,39.8020,37.0000,EUR/MWh,39.0220,38.241560,39.802440
2024-09-01,39.5000,38.2250,39.8570,38.2250,EUR/MWh,39.0750,38.293500,39.856500
2024-09-02,39.9500,37.4676,39.9960,37.4680,EUR/MWh,39.2120,38.427760,39.996240
2024-09-03,38.9500,36.3000,39.2370,36.3000,EUR/MWh,38.4680,37.698640,39.237360
2024-09-04,37.6000,35.9000,37.9220,35.9000,EUR/MWh,37.1780,36.434440,37.921560
2024-09-05,36.0000,34.1000,36.5170,34.1000,EUR/MWh,35.8010,35.084980,36.517020
2024-09-06,35.5000,34.5500,36.4500,34.5500,EUR/MWh,35.7350,35.020300,36.449700
2024-09-07,36.6000,35.8500,37.2200,35.7600,EUR/MWh,36.4900,35.760200,37.219800
2024-09-08,37.1000,35.8000,37.2920,35.8000,EUR/MWh,36.5610,35.829780,37.292220
2024-09-09,36.9750,35.0000,37.2060,35.0000,EUR/MWh,36.4760,35.746480,37.205520
2024-09-10,37.6500,36.1000,37.6500,35.9860,EUR/MWh,36.7200,35.985600,37.454400
2024-09-11,35.7750,34.3250,36.2710,34.3250,EUR/MWh,35.5600,34.848800,36.271200
2024-09-12,36.7500,31.0000,36.7500,31.0000,EUR/MWh,35.7750,35.059500,36.490500
2024-09-13,36.1000,34.8000,36.1000,34.6280,EUR/MWh,35.3350,34.628300,36.041700
2024-09-14,36.8750,35.6000,36.8750,35.1580,EUR/MWh,35.8750,35.157500,36.592500
2024-09-15,36.4000,34.0250,36.5530,34.0250,EUR/MWh,35.8360,35.119280,36.552720
2024-09-16,35.3000,34.5000,36.2930,34.5000,EUR/MWh,35.5810,34.869380,36.292620
2024-09-17,35.0250,31.8926,35.1040,31.8930,EUR/MWh,34.4160,33.727680,35.104320
2024-09-18,35.7000,33.6500,35.7000,33.6500,EUR/MWh,34.8980,34.200040,35.595960
2024-09-19,37.5000,32.0000,37.5000,32.0000,EUR/MWh,35.0670,34.365660,35.768340
2024-09-20,35.3500,33.0500,35.3500,33.0500,EUR/MWh,34.0890,33.407220,34.770780
2024-09-21,36.0000,33.8750,36.0000,33.8750,EUR/MWh,34.6060,33.913880,35.298120
2024-09-22,37.2000,33.3676,37.2000,33.3680,EUR/MWh,34.8010,34.104980,35.497020
2024-09-23,38.5000,34.5000,38.5000,34.3940,EUR/MWh,35.0960,34.394080,35.797920
2024-09-24,37.3000,34.2500,37.3000,34.2500,EUR/MWh,35.9100,35.191800,36.628200
2024-09-25,37.3000,35.1500,37.3000,35.1500,EUR/MWh,36.0250,35.304500,36.745500
2024-09-26,37.8000,36.9000,37.8000,36.2940,EUR/MWh,37.0350,36.294300,37.775700
2024-09-27,38.6000,,38.6000,36.7780,EUR/MWh,37.5290,36.778420,38.279580
2024-09-28,39.3000,39.0000,39.3000,37.5480,EUR/MWh,38.3140,37.547720,39.080280
2024-09-29,39.7500,,39.7500,37.6030,EUR/MWh,38.3700,37.602600,39.137400
2024-09-30,40.0500,38.5000,40.0500,37.7000,EUR/MWh,38.4690,37.699620,39.238380
2024-10-01,40.1000,38.2750,40.1000,38.2750,EUR/MWh,39.3090,38.522820,40.095180
2024-10-02,43.3000,,43.3000,38.7780,EUR/MWh,39.5690,38.777620,40.360380
2024-10-03,40.5000,,40.5000,38.6840,EUR/MWh,39.4730,38.683540,40.262460
2024-10-04,41.0000,39.0000,41.0000,39.0000,EUR/MWh,39.8240,39.027520,40.620480
2024-10-05,,,41.6520,40.0180,EUR/MWh,40.8350,40.018300,41.651700
2024-10-06,,39.5000,41.5940,39.5000,EUR/MWh,40.7780,39.962440,41.593560
2024-10-07,,39.2500,41.5400,39.2500,EUR/MWh,40.7250,39.910500,41.539500
2024-10-08,,38.6000,41.0590,38.6000,EUR/MWh,40.2540,39.448920,41.059080
2024-10-09,39.5000,37.0000,40.0160,37.0000,EUR/MWh,39.2310,38.446380,40.015620
2024-10-10,,37.5000,39.4600,37.5000,EUR/MWh,38.6860,37.912280,39.459720
2024-10-11,42.2000,39.8250,42.2000,39.3710,EUR/MWh,40.1740,39.370520,40.977480
2024-10-12,40.8000,,40.8000,39.1710,EUR/MWh,39.9700,39.170600,40.769400
2024-10-13,,39.7000,40.8010,39.2010,EUR/MWh,40.0010,39.200980,40.801020
2024-10-14,42.6500,39.7250,42.6500,39.7250,EUR/MWh,40.7690,39.953620,41.584380
2024-10-15,41.2500,38.8000,41.4670,38.8000,EUR/MWh,40.6540,39.840920,41.467080
2024-10-16,41.4000,38.2000,41.4000,38.2000,EUR/MWh,39.9020,39.103960,40.700040
2024-10-17,,38.8000,40.4140,38.8000,EUR/MWh,39.6220,38.829560,40.414440
2024-10-18,,38.7750,40.5890,38.7750,EUR/MWh,39.7930,38.997140,40.588860
2024-10-19,40.4000,38.5000,40.4000,38.4880,EUR/MWh,39.2730,38.487540,40.058460
2024-10-20,40.4000,38.4750,40.4000,38.4750,EUR/MWh,39.3110,38.524780,40.097220
2024-10-21,41.4000,38.8500,41.4000,38.8500,EUR/MWh,39.6480,38.855040,40.440960
2024-10-22,41.4000,39.5000,41.4000,39.5000,EUR/MWh,40.3760,39.568480,41.183520
2024-10-23,43.1750,41.6000,43.1750,40.5460,EUR/MWh,41.3730,40.545540,42.200460
2024-10-24,46.4750,40.8000,46.4750,40.8000,EUR/MWh,42.1560,41.312880,42.999120
2024-10-25,,41.6000,43.5810,41.6000,EUR/MWh,42.7260,41.871480,43.580520
2024-10-26,44.6750,41.9000,44.6750,41.9000,EUR/MWh,43.1660,42.302680,44.029320
2024-10-27,44.8500,42.1000,44.8500,42.1000,EUR/MWh,43.2400,42.375200,44.104800
2024-10-28,43.8250,41.0500,44.2190,41.0500,EUR/MWh,43.3520,42.484960,44.219040
2024-10-29,44.0750,42.2000,44.0750,41.8540,EUR/MWh,42.7080,41.853840,43.562160
2024-10-30,43.6000,41.9000,44.0280,41.9000,EUR/MWh,43.1650,42.301700,44.028300
2024-10-31,41.9500,40.0000,42.2570,40.0000,EUR/MWh,41.4280,40.599440,42.256560
2024-11-01,39.1000,,40.6280,39.0340,EUR/MWh,39.8310,39.034380,40.627620
2024-11-02,39.2000,37.7000,39.6210,37.7000,EUR/MWh,38.8440,38.067120,39.620880
2024-11-03,39.5000,38.1500,39.6530,38.0980,EUR/MWh,38.8750,38.097500,39.652500
2024-11-04,42.3000,38.6000,42.3000,38.6000,EUR/MWh,39.5990,38.807020,40.390980
2024-11-05,41.6000,40.0000,41.6000,39.8070,EUR/MWh,40.6190,39.806620,41.431380
2024-11-06,41.3000,39.7000,41.8970,39.7000,EUR/MWh,41.0750,40.253500,41.896500
2024-11-07,42.2000,41.3250,42.2000,39.9630,EUR/MWh,40.7790,39.963420,41.594580
2024-11-08,43.9750,42.6500,43.9750,41.0520,EUR/MWh,41.8900,41.052200,42.727800
2024-11-09,43.5000,41.9500,43.6740,41.9500,EUR/MWh,42.8180,41.961640,43.674360
2024-11-10,44.2000,41.1000,44.2000,41.1000,EUR/MWh,42.8350,41.978300,43.691700
2024-11-11,45.3500,40.5000,45.3500,40.5000,EUR/MWh,43.0670,42.205660,43.928340
2024-11-12,45.0000,43.0000,45.3520,43.0000,EUR/MWh,44.4630,43.573740,45.352260
2024-11-13,45.7000,42.9000,45.7000,42.9000,EUR/MWh,44.6700,43.776600,45.563400
2024-11-14,46.9000,43.2500,46.9000,43.2500,EUR/MWh,44.5680,43.676640,45.459360
2024-11-15,47.2500,45.0000,47.3260,45.0000,EUR/MWh,46.3980,45.470040,47.325960
2024-11-16,46.5500,44.0500,47.2900,44.0500,EUR/MWh,46.3630,45.435740,47.290260
2024-11-17,,43.6500,47.2380,43.6500,EUR/MWh,46.3120,45.385760,47.238240
2024-11-18,47.9500,44.9000,47.9500,44.9000,EUR/MWh,46.7840,45.848320,47.719680
2024-11-19,48.5000,45.6000,48.5000,45.6000,EUR/MWh,47.3300,46.383400,48.276600
2024-11-20,48.4000,,48.4000,46.1160,EUR/MWh,47.0570,46.115860,47.998140
2024-11-21,49.3500,48.1500,49.3500,46.6360,EUR/MWh,47.5880,46.636240,48.539760
2024-11-22,50.0000,,50.2310,48.2610,EUR/MWh,49.2460,48.261080,50.230920
2024-11-23,48.4500,45.5000,49.3610,45.5000,EUR/MWh,48.3930,47.425140,49.360860
2024-11-24,,43.5750,48.4870,43.5750,EUR/MWh,47.5360,46.585280,48.486720
2024-11-25,47.8000,43.8750,48.7550,43.8750,EUR/MWh,47.7990,46.843020,48.754980
2024-11-26,48.8000,46.5500,49.4770,46.5500,EUR/MWh,48.5070,47.536860,49.477140
2024-11-27,48.7000,45.6000,48.8330,45.6000,EUR/MWh,47.8750,46.917500,48.832500
2024-11-28,48.1000,46.6000,48.3020,46.4080,EUR/MWh,47.3550,46.407900,48.302100
2024-11-29,48.6000,46.5000,48.6000,46.4830,EUR/MWh,47.4320,46.483360,48.380640
2024-11-30,49.1500,47.2000,49.1500,46.9830,EUR/MWh,47.9420,46.983160,48.900840
2024-12-01,,46.8000,48.7660,46.8000,EUR/MWh,47.8100,46.853800,48.766200
2024-12-02,49.8500,47.5000,49.8500,47.1430,EUR/MWh,48.1050,47.142900,49.067100
2024-12-03,,47.8000,50.1790,47.8000,EUR/MWh,49.1950,48.211100,50.178900
2024-12-04,49.2000,47.7000,50.0400,47.7000,EUR/MWh,49.0590,48.077820,50.040180
2024-12-05,48.4000,46.5000,48.7540,46.5000,EUR/MWh,47.7980,46.842040,48.753960
2024-12-06,47.6000,46.0000,48.1260,46.0000,EUR/MWh,47.1820,46.238360,48.125640
2024-12-07,47.6000,45.1750,47.6000,45.1750,EUR/MWh,46.6220,45.689560,47.554440
2024-12-08,,45.2000,47.5260,45.2000,EUR/MWh,46.5940,45.662120,47.525880
2024-12-09,48.0000,46.8000,48.0000,45.8820,EUR/MWh,46.8180,45.881640,47.754360
2024-12-10,47.0000,44.0000,47.0000,44.0000,EUR/MWh,45.9860,45.066280,46.905720
2024-12-11,46.8000,,47.0440,45.2000,EUR/MWh,46.1220,45.199560,47.044440
2024-12-12,46.2000,44.2250,46.5520,44.2250,EUR/MWh,45.6390,44.726220,46.551780
2024-12-13,42.9000,42.4000,44.7250,42.4000,EUR/MWh,43.8480,42.971040,44.724960
2024-12-14,42.8000,,43.4820,41.7760,EUR/MWh,42.6290,41.776420,43.481580
2024-12-15,,41.0000,43.3610,41.0000,EUR/MWh,42.5110,41.660780,43.361220
2024-12-16,,,43.2470,41.5510,EUR/MWh,42.3990,41.551020,43.246980
2024-12-17,41.8000,38.4000,41.8000,38.4000,EUR/MWh,40.6180,39.805640,41.430360
2024-12-18,42.9750,,42.9750,41.2470,EUR/MWh,42.0890,41.247220,42.930780
2024-12-19,,40.2000,42.3950,40.2000,EUR/MWh,41.5640,40.732720,42.395280
2024-12-20,45.2750,,45.2750,42.4440,EUR/MWh,43.3100,42.443800,44.176200
2024-12-21,45.2000,,45.2000,43.2510,EUR/MWh,44.1340,43.251320,45.016680
2024-12-22,,43.5000,44.9800,43.2160,EUR/MWh,44.0980,43.216040,44.979960
2024-12-23,46.0000,,46.0000,43.4810,EUR/MWh,44.3680,43.480640,45.255360
2024-12-24,46.5250,,46.8530,45.0150,EUR/MWh,45.9340,45.015320,46.852680
2024-12-25,,45.7000,47.3460,45.4900,EUR/MWh,46.4180,45.489640,47.346360
2024-12-26,48.4000,,48.4000,45.6360,EUR/MWh,46.5670,45.635660,47.498340
2024-12-27,49.3000,47.5000,49.3000,46.1330,EUR/MWh,47.0740,46.132520,48.015480
2024-12-28,50.8250,,50.8250,47.6520,EUR/MWh,48.6240,47.651520,49.596480
2024-12-29,52.4000,,52.4000,48.0110,EUR/MWh,48.9910,48.011180,49.970820
2024-12-30,53.0000,46.5000,53.0000,46.5000,EUR/MWh,49.2270,48.242460,50.211540
2024-12-31,51.9250,47.4000,51.9250,47.4000,EUR/MWh,48.5740,47.602520,49.545480
2025-01-01,52.0000,48.3000,52.0000,48.3000,EUR/MWh,49.4780,48.488440,50.467560
2025-01-02,,49.8000,50.7730,48.7810,EUR/MWh,49.7770,48.781460,50.772540
2025-01-03,51.9000,,51.9840,49.9460,EUR/MWh,50.9650,49.945700,51.984300
2025-01-04,51.5000,50.0500,51.7350,49.7070,EUR/MWh,50.7210,49.706580,51.735420
2025-01-05,52.0000,,52.0000,49.7090,EUR/MWh,50.7230,49.708540,51.737460
2025-01-06,,48.5000,51.4080,48.5000,EUR/MWh,50.4000,49.392000,51.408000
2025-01-07,49.0000,,49.4970,47.5550,EUR/MWh,48.5260,47.555480,49.496520
2025-01-08,49.9750,46.0000,49.9750,46.0000,EUR/MWh,48.1090,47.146820,49.071180
2025-01-09,46.8000,,47.8500,45.9740,EUR/MWh,46.9120,45.973760,47.850240
2025-01-10,46.9250,45.0000,46.9250,45.0000,EUR/MWh,45.9330,45.014340,46.851660
2025-01-11,47.7000,47.5000,47.7000,45.2210,EUR/MWh,46.1440,45.221120,47.066880
2025-01-12,,46.4000,47.0730,45.2270,EUR/MWh,46.1500,45.227000,47.073000
2025-01-13,50.0000,,50.0000,45.7000,EUR/MWh,46.6330,45.700340,47.565660
2025-01-14,50.8000,46.5000,50.8000,46.5000,EUR/MWh,49.0830,48.101340,50.064660
2025-01-15,49.5000,46.0000,49.5430,46.0000,EUR/MWh,48.5720,47.600560,49.543440
2025-01-16,48.7000,46.1000,49.1030,46.1000,EUR/MWh,48.1400,47.177200,49.102800
2025-01-17,50.4500,46.6500,50.4500,46.6500,EUR/MWh,47.6120,46.659760,48.564240
2025-01-18,,47.5000,49.0770,47.1530,EUR/MWh,48.1150,47.152700,49.077300
2025-01-19,49.4000,48.9500,49.4000,47.3050,EUR/MWh,48.2700,47.304600,49.235400
2025-01-20,50.3750,47.7000,50.3750,47.4750,EUR/MWh,48.4440,47.475120,49.412880
2025-01-21,52.1500,,52.1500,48.2390,EUR/MWh,49.2230,48.238540,50.207460
2025-01-22,52.3000,48.7500,52.3000,48.7500,EUR/MWh,50.2220,49.217560,51.226440
2025-01-23,51.0500,48.3000,51.2720,48.3000,EUR/MWh,50.2670,49.261660,51.272340
2025-01-24,50.7000,49.1000,51.1610,49.1000,EUR/MWh,50.1580,49.154840,51.161160
2025-01-25,,48.0500,50.9020,48.0500,EUR/MWh,49.9040,48.905920,50.902080
2025-01-26,,48.2000,50.8620,48.2000,EUR/MWh,49.8650,48.867700,50.862300
2025-01-27,51.2000,47.9500,51.2000,47.9500,EUR/MWh,49.9200,48.921600,50.918400
2025-01-28,,47.6000,49.9580,47.6000,EUR/MWh,48.9780,47.998440,49.957560
2025-01-29,52.6000,48.0000,52.6000,48.0000,EUR/MWh,49.3470,48.360060,50.333940
2025-01-30,53.7000,51.3000,53.7000,50.6590,EUR/MWh,51.6930,50.659140,52.726860
2025-01-31,55.1000,51.4000,55.1000,51.4000,EUR/MWh,52.9300,51.871400,53.988600
2025-02-01,57.0750,53.5000,57.0750,53.0590,EUR/MWh,54.1420,53.059160,55.224840
2025-02-02,55.3000,54.3000,55.3300,53.1600,EUR/MWh,54.2450,53.160100,55.329900
2025-02-03,56.5000,54.2250,56.5000,53.5150,EUR/MWh,54.6070,53.514860,55.699140
2025-02-04,55.9000,,55.9760,53.7800,EUR/MWh,54.8780,53.780440,55.975560
2025-02-05,54.4500,53.0500,54.6040,52.4620,EUR/MWh,53.5330,52.462340,54.603660
2025-02-06,55.5000,53.3000,55.5000,53.2110,EUR/MWh,54.2970,53.211060,55.382940
2025-02-07,56.8000,53.7000,56.8000,53.7000,EUR/MWh,55.5770,54.465460,56.688540
2025-02-08,58.0000,55.6000,58.0000,55.2440,EUR/MWh,56.3710,55.243580,57.498420
2025-02-09,,55.7500,57.5070,55.2510,EUR/MWh,56.3790,55.251420,57.506580
2025-02-10,60.0000,56.3500,60.0000,55.7680,EUR/MWh,56.9060,55.767880,58.044120
2025-02-11,60.8000,58.5000,60.8000,58.1050,EUR/MWh,59.2910,58.105180,60.476820
2025-02-12,59.4000,55.5000,60.2530,55.5000,EUR/MWh,59.0720,57.890560,60.253440
2025-02-13,58.0000,53.3000,58.0000,53.3000,EUR/MWh,56.7430,55.608140,57.877860
2025-02-14,53.3500,51.9500,54.1140,51.9500,EUR/MWh,53.0530,51.991940,54.114060
2025-02-15,52.9000,50.6000,52.9000,50.6000,EUR/MWh,51.7060,50.671880,52.740120
2025-02-16,,50.5000,52.7400,50.5000,EUR/MWh,51.7060,50.671880,52.740120
2025-02-17,54.0000,43.0000,54.0000,43.0000,EUR/MWh,51.8440,50.807120,52.880880
2025-02-18,51.3000,47.2500,51.9260,47.2500,EUR/MWh,50.9080,49.889840,51.926160
2025-02-19,52.7750,49.1000,52.7750,48.9450,EUR/MWh,49.9440,48.945120,50.942880
2025-02-20,50.0000,47.0000,51.0770,47.0000,EUR/MWh,50.0750,49.073500,51.076500
2025-02-21,,41.5000,49.6880,41.5000,EUR/MWh,48.7140,47.739720,49.688280
2025-02-22,47.1000,44.0000,48.6130,44.0000,EUR/MWh,47.6600,46.706800,48.613200
2025-02-23,,43.7000,48.3720,43.7000,EUR/MWh,47.4240,46.475520,48.372480
2025-02-24,47.5000,44.1000,48.5530,44.1000,EUR/MWh,47.6010,46.648980,48.553020
2025-02-25,48.7000,45.2500,48.7000,45.2500,EUR/MWh,47.3380,46.391240,48.284760
2025-02-26,46.0000,42.5250,46.7440,42.5250,EUR/MWh,45.8270,44.910460,46.743540
2025-02-27,46.0000,40.9000,46.0000,40.9000,EUR/MWh,43.4300,42.561400,44.298600
2025-02-28,48.5000,44.3500,48.5000,44.3500,EUR/MWh,46.0330,45.112340,46.953660
2025-03-01,47.3000,44.8000,47.3000,44.8000,EUR/MWh,46.0340,45.113320,46.954680
2025-03-02,47.0000,44.0000,47.0000,44.0000,EUR/MWh,45.9950,45.075100,46.914900
2025-03-03,49.0000,44.2000,49.0000,44.2000,EUR/MWh,46.1850,45.261300,47.108700
2025-03-04,46.7000,41.0000,47.2330,41.0000,EUR/MWh,46.3070,45.380860,47.233140
2025-03-05,44.7500,39.5000,45.1210,39.5000,EUR/MWh,44.2360,43.351280,45.120720
2025-03-06,43.5000,34.6750,43.5000,34.6750,EUR/MWh,42.3700,41.522600,43.217400
2025-03-07,39.0000,37.2500,40.7020,37.2500,EUR/MWh,39.9040,39.105920,40.702080
2025-03-08,,37.0000,40.8440,37.0000,EUR/MWh,40.0430,39.242140,40.843860
2025-03-09,,37.3000,40.8880,37.3000,EUR/MWh,40.0860,39.284280,40.887720
2025-03-10,42.0000,38.5000,42.0000,38.5000,EUR/MWh,40.7340,39.919320,41.548680
2025-03-11,44.8000,41.5500,44.8000,41.5500,EUR/MWh,42.5250,41.674500,43.375500
2025-03-12,46.0000,42.0500,46.0000,42.0500,EUR/MWh,43.6800,42.806400,44.553600
2025-03-13,45.0000,42.2000,45.0000,42.2000,EUR/MWh,43.5880,42.716240,44.459760
2025-03-14,44.2000,41.7000,44.5570,41.7000,EUR/MWh,43.6830,42.809340,44.556660
2025-03-15,44.4000,41.5000,44.4000,41.5000,EUR/MWh,43.4440,42.575120,44.312880
2025-03-16,,41.9000,44.2570,41.9000,EUR/MWh,43.3890,42.521220,44.256780
2025-03-17,44.4000,41.5000,44.4000,41.5000,EUR/MWh,43.4820,42.612360,44.351640
2025-03-18,43.5000,39.6000,43.5000,39.6000,EUR/MWh,42.5120,41.661760,43.362240
2025-03-19,,39.5000,43.2300,39.5000,EUR/MWh,42.3820,41.534360,43.229640
2025-03-20,45.6500,41.9750,45.6500,41.9750,EUR/MWh,43.9290,43.050420,44.807580
2025-03-21,46.5000,39.1000,46.5000,39.1000,EUR/MWh,43.7100,42.835800,44.584200
2025-03-22,,41.0000,44.1040,41.0000,EUR/MWh,43.2390,42.374220,44.103780
2025-03-23,,41.1000,44.1800,41.1000,EUR/MWh,43.3140,42.447720,44.180280
2025-03-24,45.3500,41.0000,45.3500,41.0000,EUR/MWh,43.7420,42.867160,44.616840
2025-03-25,44.9500,41.5000,44.9500,41.5000,EUR/MWh,43.2390,42.374220,44.103780
2025-03-26,43.9000,39.5000,43.9000,39.5000,EUR/MWh,42.9390,42.080220,43.797780
2025-03-27,43.1750,40.0000,43.1750,40.0000,EUR/MWh,42.1370,41.294260,42.979740
2025-03-28,42.4750,38.6500,42.9240,38.6500,EUR/MWh,42.0820,41.240360,42.923640
2025-03-29,,39.3000,42.3020,39.3000,EUR/MWh,41.4730,40.643540,42.302460
2025-03-30,,40.1750,42.3880,40.1750,EUR/MWh,41.5570,40.725860,42.388140
2025-03-31,,40.0000,42.4300,40.0000,EUR/MWh,41.5980,40.766040,42.429960
2025-04-01,42.7500,40.2000,42.7500,40.2000,EUR/MWh,41.7520,40.916960,42.587040
2025-04-02,44.5000,41.4500,44.5000,41.4500,EUR/MWh,43.0350,42.174300,43.895700
2025-04-03,,39.4000,43.0100,39.4000,EUR/MWh,42.1670,41.323660,43.010340
2025-04-04,,35.2250,40.5030,35.2250,EUR/MWh,39.7090,38.914820,40.503180
2025-04-05,,34.5000,38.1280,34.5000,EUR/MWh,37.3800,36.632400,38.127600
2025-04-06,,34.7000,38.2380,34.7000,EUR/MWh,37.4880,36.738240,38.237760
2025-04-07,38.5000,34.6000,38.6820,34.6000,EUR/MWh,37.9240,37.165520,38.682480
2025-04-08,38.3000,35.0000,38.3170,35.0000,EUR/MWh,37.5660,36.814680,38.317320
2025-04-09,37.0000,33.3500,38.3320,33.3500,EUR/MWh,37.5800,36.828400,38.331600
2025-04-10,37.9000,33.3000,37.9000,33.3000,EUR/MWh,35.6670,34.953660,36.380340
2025-04-11,36.1750,33.1000,36.1750,33.1000,EUR/MWh,35.1590,34.455820,35.862180
2025-04-12,,33.4000,35.0010,33.4000,EUR/MWh,34.3150,33.628700,35.001300
2025-04-13,,33.3000,34.9750,33.3000,EUR/MWh,34.2890,33.603220,34.974780
2025-04-14,35.8500,33.5000,35.8500,33.5000,EUR/MWh,34.6650,33.971700,35.358300
2025-04-15,35.8500,33.7500,36.0570,33.7500,EUR/MWh,35.3500,34.643000,36.057000
2025-04-16,37.0000,34.2500,37.0000,34.2500,EUR/MWh,35.7670,35.051660,36.482340
2025-04-17,37.4250,36.4500,37.4250,35.5440,EUR/MWh,36.2690,35.543620,36.994380
2025-04-18,37.1500,35.9750,37.1630,35.7050,EUR/MWh,36.4340,35.705320,37.162680
2025-04-19,,35.0250,37.0160,35.0250,EUR/MWh,36.2900,35.564200,37.015800
2025-04-20,,35.0000,36.9860,35.0000,EUR/MWh,36.2610,35.535780,36.986220
2025-04-21,,36.0000,37.0920,35.6380,EUR/MWh,36.3650,35.637700,37.092300
2025-04-22,,34.0750,37.1100,34.0750,EUR/MWh,36.3820,35.654360,37.109640
2025-04-23,36.1750,33.0000,36.1750,33.0000,EUR/MWh,35.3120,34.605760,36.018240
2025-04-24,35.7500,34.2000,35.8800,34.2000,EUR/MWh,35.1760,34.472480,35.879520
2025-04-25,35.0000,33.1000,35.0060,33.1000,EUR/MWh,34.3200,33.633600,35.006400
2025-04-26,34.0000,31.2000,34.0300,31.2000,EUR/MWh,33.3630,32.695740,34.030260
2025-04-27,33.5000,30.5000,33.9070,30.5000,EUR/MWh,33.2420,32.577160,33.906840
2025-04-28,,31.7000,34.0120,31.7000,EUR/MWh,33.3450,32.678100,34.011900
2025-04-29,,32.0000,33.5310,32.0000,EUR/MWh,32.8740,32.216520,33.531480
2025-04-30,33.0000,31.8500,33.0000,31.6320,EUR/MWh,32.2780,31.632440,32.923560
2025-05-01,33.6250,30.8500,33.6250,30.8500,EUR/MWh,32.5940,31.942120,33.245880
2025-05-02,,31.6500,33.0690,31.6500,EUR/MWh,32.4210,31.772580,33.069420
2025-05-03,,31.7000,34.0070,31.7000,EUR/MWh,33.3400,32.673200,34.006800
2025-05-04,34.0000,31.7250,34.0010,31.7250,EUR/MWh,33.3340,32.667320,34.000680
2025-05-05,34.8750,31.7000,34.8750,31.7000,EUR/MWh,33.6010,32.928980,34.273020
2025-05-06,34.8000,33.0000,34.8000,33.0000,EUR/MWh,33.8820,33.204360,34.559640
2025-05-07,36.7000,33.5750,36.7000,33.5750,EUR/MWh,35.3120,34.605760,36.018240
2025-05-08,38.4690,33.6500,38.4690,33.6500,EUR/MWh,35.5810,34.869380,36.292620
2025-05-09,37.3500,34.2250,37.3500,34.2250,EUR/MWh,35.9160,35.197680,36.634320
2025-05-10,36.0500,33.0000,36.0500,33.0000,EUR/MWh,35.1320,34.429360,35.834640
2025-05-11,36.0000,32.9750,36.0000,32.9750,EUR/MWh,35.0610,34.359780,35.762220
2025-05-12,36.4000,32.5000,36.4000,32.5000,EUR/MWh,35.2960,34.590080,36.001920
2025-05-13,37.4000,34.5250,37.4000,34.5250,EUR/MWh,36.1130,35.390740,36.835260
2025-05-14,36.9750,33.2000,36.9750,33.2000,EUR/MWh,36.0810,35.359380,36.802620
2025-05-15,36.8000,31.6500,36.8000,31.6500,EUR/MWh,35.4610,34.751780,36.170220
2025-05-16,38.7190,32.4750,38.7190,32.4750,EUR/MWh,35.9330,35.214340,36.651660
2025-05-17,36.5000,32.7500,36.5320,32.7500,EUR/MWh,35.8160,35.099680,36.532320
2025-05-18,37.4000,33.3750,37.4000,33.3750,EUR/MWh,35.8820,35.164360,36.599640
2025-05-19,37.5500,33.0000,37.5500,33.0000,EUR/MWh,35.9700,35.250600,36.689400
2025-05-20,37.2250,33.2000,37.2250,33.2000,EUR/MWh,35.7730,35.057540,36.488460
2025-05-21,39.7000,36.2250,39.7000,36.2250,EUR/MWh,37.6310,36.878380,38.383620
2025-05-22,38.8000,34.0000,38.8000,34.0000,EUR/MWh,37.4540,36.704920,38.203080
2025-05-23,38.7190,32.5000,38.7190,32.5000,EUR/MWh,37.1150,36.372700,37.857300
2025-05-24,38.4000,35.0000,38.4000,35.0000,EUR/MWh,37.0750,36.333500,37.816500
2025-05-25,37.9500,34.8000,37.9500,34.8000,EUR/MWh,36.9000,36.162000,37.638000
